"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Slovakia",-5.04751289577238,-0.122161399071904,3.59925772508668,0.13270394110267,-0.0109347636137424,84,-7.78317161385337,-0.12801445811877,4.42816070644979,0.133051057411046,0.00571944159739877,90
"Slovenia",-2.11227791042918,-0.136070544777921,2.84351220339964,0.139113288047535,0.0487497657343068,72,-4.6685148285045,-0.142279335104939,3.6791699701086,0.139939210194759,0.0417306792140092,78
"Somalia",-15.645846490358,-0.0975847053733583,6.18441587790267,0.453771652842472,-0.106611457948675,162,-20.5421089343721,-0.111316314913588,7.5691469996015,0.0224571513592001,-0.0159157482083619,120
"South_Africa",-70.325862554303,-0.530527880349921,26.1875254410699,0.335958064485289,-0.398589847496341,64,-78.3770524857269,-0.488349672323031,27.6752254705838,0.289916030133436,-0.30994411725179,71
"South_Korea",-29.0872087428183,-0.251720621329452,12.0546975885397,0.215942827200251,-0.251861343982149,101,-36.235847694467,-0.264802902506058,14.0361790255667,0.214680546629641,-0.197744296550189,106
"South_Sudan",1.15514010475855,0.156988379957723,-1.20602691535858,-0.183250075940202,0.19482277975925,49,0.440656096068017,0.13676950895782,-0.937120461483239,-0.16049086119826,0.0347341502360555,56
"Spain",-39.9434182473534,-0.239359627155346,15.3176987135556,0.206051765752483,-0.142618742750422,124,-46.8174811115156,-0.246957226808473,17.0684478497383,0.20584274235627,-0.157991655016115,129
"Sudan",-1.95475707415482,0.0878747419137598,0.355390326506027,-0.109315827502663,0.0606871814176366,66,-3.57074093725066,0.083277702458575,0.714259351763254,-0.108267222368632,0.0694635000884097,70
"Suriname",-4.34012602769196,0.0332202495462737,0.824983886964892,-0.072306108127341,0.0672617725281234,145,2.82567927767628,0.124378822029252,-2.54766643119127,-0.0836719486659642,0.142362109203236,91
"Sweden",-37.6224212925925,-0.162765888078746,12.9755709690177,0.0624561497845237,-0.0309915315399825,94,-42.7011328904438,-0.165138470982734,14.171340722941,0.059182404747895,-0.00486994931269212,101
"Switzerland",-12.7091059389621,-0.223379151028623,7.64682086068701,0.203057928808547,-0.0761324500381407,87,-18.6093624148665,-0.238521248233417,9.42264794802401,0.207945598131182,-0.113125534551765,92
"Syria",-1.21117158837958,-0.0696310908278765,0.946595087969769,0.100696084500474,-0.0458383964236128,39,0.331608198234732,0.0334753303657352,-0.376415296082534,0.0117878848461521,0.053881977347703,117
"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",0.628024439166738,-0.0938369865438588,2.06813976278663,0.0643227906356862,-0.0405818793534954,53,-0.601167484169797,-0.0876106911861169,2.38298092364108,0.0556052794145826,-0.0275437790774853,61
"Thailand",-76.9808515075963,-0.344467160660427,24.7544593905842,0.204459515921442,-0.148442721356755,120,-89.3504562709476,-0.36274919212137,27.9339618105477,0.209766454603914,-0.178583957956512,125
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",2.03635779661173,0.0851219781064483,-1.1203876930279,-0.0631470048244555,-0.200789384163685,61,-4.36882489229855,-0.0195098173718384,1.81649664601316,0.0232321135925234,0.0336452384657435,123
"Trinidad_and_Tobago",-4.46485824503501,-0.289724281964813,3.83704618917901,0.357049748288131,0.0357138006864539,63,-4.4966642066211,-0.199287078376385,3.29602561243559,0.290421546088237,-0.229472609071615,78
"Turkey",-3.21061128190676,-0.12947090933043,4.4733480830184,0.096321479637912,-0.0761943024673136,72,-7.16442928217843,-0.141611209406155,5.68010912296554,0.0989831110701402,-0.0833635218152486,77
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",5.53088847773329,0.232242567778195,-3.70626933957043,-0.169396974125786,-0.332452920464872,55,4.63135363137475,0.167250517422035,-2.80342157000969,-0.118163781022981,-0.268746792365872,60
"Ukraine",-3.19277537259369,-0.0467101825876229,2.95797520055,0.0420946144219683,-0.0748213337169939,81,-5.69179539619959,-0.0532169657775744,3.65577198444956,0.0431589384935395,-0.0699162775205821,86
"United_Arab_Emirates",-6.88234564640334,0.09454850734099,1.41361542137295,-0.115294371750673,0.200924509648188,72,-11.8686329805233,0.069813565411011,2.86448810966489,-0.100498089275722,0.157494327755194,77
"United_Kingdom",-34.7482329607823,-0.152109922590234,12.6067275261629,0.100417573528803,-0.114825332645672,144,-40.9306683614314,-0.161053568822642,14.1654177526085,0.0990315694730519,-0.120801232329033,147
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United_States_of_America",-68.0871228624982,-0.231953659707069,22.0403862900101,0.11677368249421,-0.052420375750309,126,-74.4174352399235,-0.233996605957708,23.4617017724324,0.114868139122361,-0.0658208379477779,131
"United_States_Virgin_Islands",3.7622557968997,0.0600011426687221,-1.82380257965914,-0.0901370401402709,-0.087228721064934,151,2.74264341136981,-0.0561009316066757,-0.411789858219005,0.097048613389792,0.279520927376649,51
"Uruguay",2.20666385616741,-0.0417627947459722,0.456548899114608,0.0513952260546232,-0.0401578646684033,66,1.71917033773421,-0.0378780929124294,0.598896940813836,0.0478020059308441,0.0811856359929193,87
"Uzbekistan",-20.6267983939485,-0.329375292311571,10.2111016574022,0.26602428718484,-0.194303020378675,53,-18.4874668469499,-0.242540348465796,8.75435710177125,0.194475026292343,-0.0753181150267329,60
"Venezuela",0.988421713878314,0.037984451656113,0.0573736695126454,-0.0470501223597392,-0.0247979388356306,151,1.11000100719905,0.0377617915375031,-0.00306777165845075,-0.0727442660422242,0.0167026619452648,158
"Vietnam",-13.4693582143655,-0.0902137151938422,4.98642301762605,0.0868378674462609,0.187305243956529,122,-17.8665507632147,-0.100802605961318,6.21938717562526,0.101486371987743,0.121543704229974,130
"Yemen",-8.38457708587343,-0.00826699247654035,2.98025709113132,-0.044514715324011,-0.0478411741559305,66,-7.70829323646773,0.00506492292987746,2.56346688628538,-0.0540210054854589,-0.00702856070499242,70
"Zambia",-44.2135714352823,-0.271575693083189,15.5598388056184,0.176391101512662,0.0634539256270179,83,-34.7379459948751,-0.189027790252437,12.0219485251895,0.127146719140904,0.0967173308956579,90
"Zimbabwe",-35.2590810494198,-0.703312840108768,16.4540285936924,0.592649406035446,-0.241024643810221,43,-26.5722844882577,-0.549527543756491,12.5560991896569,0.475064452848893,-0.0126985276653895,44
