"","(Intercept)","Day","log(Day)","(Intercept)_smoothing","Day_smoothing","log(Day)_smoothing"
"Laos",NA,NA,NA,NA,NA,NA
"Latvia",1.68885292195216,-0.0201722248243759,0.469869241141135,0.377953325237433,-0.0273553950306784,0.919618613532209
"Lebanon",3.90757066784029,0.0482944981430272,-1.23974417686519,3.62018776417487,0.0461875399731933,-1.16432613878718
"Lesotho",-38.2162915223006,-0.163601172987898,12.4108209788818,-28.0163684861176,-0.10076068575242,8.90974890271233
"Liberia",-8.52786259484901,-0.036168328011016,3.17579314667294,-8.72314019887665,-0.0317082888507474,3.11958613346455
"Libya",-2.13505419290145,0.0397876227969854,0.414795802985387,-0.378360301308196,0.0485048111880843,-0.229110788551271
"Liechtenstein",NA,NA,NA,NA,NA,NA
"Lithuania",2.91401051448507,-0.00308553691096871,0.0420016228145148,1.79849582936842,-0.00986567729794317,0.43009376784696
"Luxembourg",4.48205405595463,0.00167330850030071,-0.196971707493656,3.79653154031598,-0.000625661535098067,0.0102576024307219
"Madagascar",-25.4081202287397,-0.0587621238153977,7.86687389864114,-20.3854087907846,-0.0380605178469643,6.27830107188697
"Malawi",-25.1078613614348,-0.0731114343365124,7.96447846526211,-20.4551593504342,-0.0507121822207854,6.43706350136332
"Malaysia",-13.7245434825031,-0.0692617838238741,5.46710428739734,-17.8751204599437,-0.0765688683371374,6.54604288216978
"Maldives",-0.512052381875803,0.0109472164712016,0.676205107956112,-0.6914437855846,0.0116239823351971,0.674208484477214
"Mali",-2.51158023745784,-0.0362567054469056,1.96867612438584,-4.28029486949546,-0.040815894603359,2.46887416061909
"Malta",3.19447905128972,0.0231406293076198,-0.747143540717198,2.84624424962,0.0205725662737548,-0.62623583669118
"Mauritania",-69.0892618375376,-0.194059856033887,20.2551679971396,-76.6913563903151,-0.200232773830915,22.0190497498044
"Mauritius",NA,NA,NA,NA,NA,NA
"Mexico",-8.71257659822763,-0.0297363144130243,4.36907859093425,-11.0110411291555,-0.0317023748110454,4.8891440525709
"Moldova",0.727503434229183,-0.000462308401762183,1.04177071068806,-0.628233142164804,-0.00355836347725387,1.39247721752977
"Monaco",NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA
"Montenegro",1.99246867994597,0.0253476727767079,-0.297891562636714,2.1327099586059,0.0285006011604717,-0.427133246637297
"Montserrat",NA,NA,NA,NA,NA,NA
"Morocco",4.38935859081937,0.0298806420303143,-0.431846455789719,4.09804643282706,0.0296618623795542,-0.395871855699103
"Mozambique",-2.88659469535344,0.0117265778513586,1.05972603028476,-2.55423088974591,0.0151235252458691,0.878563253791926
"Myanmar",NA,NA,NA,NA,NA,NA
"Namibia",-12.7978672023712,0.0216959594702326,2.88497969249875,-3.45825773838757,0.0450966440099488,0.273205652304855
"Netherlands",4.29935508241276,-0.0141193620609248,0.682591544576732,2.84654417602027,-0.0199503808515768,1.13228083511864
"New_Caledonia",NA,NA,NA,NA,NA,NA
"Nicaragua",-28.2496306389819,-0.0898330158173701,8.96408030824055,-30.4061770385633,-0.0883318777331256,9.38961265494329
"Niger",0.944654976753742,-0.0429662931499787,0.95418610328973,-0.588904660197454,-0.0480213806585207,1.44417502460412
"Nigeria",-14.2205284124676,-0.047188525401267,5.46856524982099,-16.7000331312169,-0.0485662145226857,6.02191099027557
"North_Macedonia",-2.20932495814974,-0.0080842426020714,1.64703681629269,-3.07355633156309,-0.00706665836761044,1.79837556004024
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA
"Norway",3.17204864177144,-0.0252604124597908,0.691406340694639,1.65931987743596,-0.031771325141302,1.1803543556103
"Oman",-42.5099351326696,-0.112518746770103,13.1639933744108,-47.8407136811059,-0.116098935958412,14.3658785863734
"Pakistan",-27.2742524853256,-0.0997899434191669,9.8799081232745,-32.6618978011784,-0.10594112227678,11.1797605476183
"Palestine",-8.45218056586111,0.00406905774814278,2.76561389059094,-4.49067054289561,0.0164915315594378,1.57942969887283
"Panama",-0.74360581463252,-0.00441613058109429,1.65073958198459,-1.54969771688593,-0.00363607157249706,1.78954563518067
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA
"Paraguay",2.50925929181009,0.0424642914636299,-0.659876848793932,2.35526525119895,0.0419866472815343,-0.658492594613023
"Peru",-0.273278871370048,-0.0100557702587688,2.10347890898481,-2.31289654645453,-0.0141095434848058,2.62184598969562
"Philippines",-0.843350220601129,0.0190762750840484,1.01239723834941,0.107485998702253,0.0232293426134088,0.66337664533612
"Poland",3.16280185706327,-0.000199448302966477,0.629672939491629,2.01708234199863,-0.00339561112760115,0.94220468327883
"Portugal",2.98809629372536,-0.0184382727423683,1.03678970810344,1.38238475633521,-0.0234813242967109,1.50596512410074
"Qatar",-15.461889382606,-0.0789609781428944,6.63142068340497,-20.561768358815,-0.0879751559143289,7.95086205930765
"Romania",3.67483973724294,0.0132962350991044,0.209859731776341,3.16947946681036,0.0129972625617706,0.305387072090504
"Russia",-25.2336639922036,-0.0678635060440603,8.88276582859079,-30.9924315783897,-0.075642692961217,10.273441141888
"Rwanda",1.87108913747097,0.0287970868614709,-0.417588321484437,1.25247829770049,0.0238322419697212,-0.196128202474523
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.7241753388288,-0.0563487963054946,5.74249204309793,-16.0142879558661,-0.0601010404691251,6.53385789403901
"Senegal",-4.17901888160345,-0.0173863277953569,2.29835104026249,-5.47118541868558,-0.0183572126844222,2.59036347715572
"Serbia",2.90606582938043,-0.00337554922064868,0.600467301482697,2.31452100426857,-0.0027797131731959,0.714199923074291
"Seychelles",NA,NA,NA,NA,NA,NA
"Sierra_Leone",-6.36862586938233,-0.0513859667674894,3.08640058762173,-8.53519188192908,-0.0548623159585084,3.65731931730915
"Singapore",-27.8293218685902,-0.0773062668402154,9.08320946941147,-31.869198084077,-0.0807399783915413,10.011474874656
"Sint_Maarten",NA,NA,NA,NA,NA,NA
"Slovakia",3.52544735609013,0.0134213623593666,-0.407817339770093,2.83413479611625,0.00789936755833338,-0.146272330833851
"Slovenia",3.87572891470362,0.00534363625789579,-0.380810847676293,3.20859644509795,2.21372869337139e-05,-0.119721758365229
"Somalia",-13.4152804210574,-0.0883136897022683,5.52085681102052,-17.9418922615644,-0.0985133991809179,6.76297655696123
"South_Africa",-49.0034483750821,-0.115406743193993,15.0090416528716,-50.803704735552,-0.109594160237939,15.2168559467156
"South_Korea",3.63578968933079,-0.00246925100191076,0.252967676746868,2.22149855501231,-0.0095043817680854,0.720874529835557
"South_Sudan",-15.5892858762598,-0.10522363308484,6.26217805984479,-19.1201220151606,-0.109279207527743,7.17014325183355
"Spain",5.34983759119023,-0.000386050412313992,0.522820235027501,3.55050571330445,-0.00778684559980345,1.08003673644615
"Sudan",-18.4848646003302,-0.0780849351937264,6.79922506345814,-24.0654423258121,-0.0894644310942982,8.27014332055265
"Suriname",-16.6325476679814,-0.0101946211069081,4.48663807473145,-6.88551593637424,0.0188537430811135,1.66629791523358
"Sweden",-16.1029812056179,-0.0549429625318696,6.12851879834664,-19.3005121147911,-0.0582029644960991,6.88120474105663
"Switzerland",4.61334188898489,-0.0181791929236519,0.555673767956248,3.06118236140504,-0.0263188665573167,1.07577730445465
"Syria",0.709319578666055,0.0433496100336207,-0.610045648858237,1.04457434368058,0.0471924681679922,-0.821824780620164
"Taiwan",NA,NA,NA,NA,NA,NA
"Tajikistan",3.38478924331817,-0.0283956459896519,0.647368855248417,2.30625600862804,-0.0335215999926877,1.01058631657671
"Thailand",-19.0221362425735,-0.0935786724119309,6.92710641007263,-24.077956659913,-0.102537154547922,8.24981976638251
"Timor_Leste",NA,NA,NA,NA,NA,NA
"Togo",-0.718270331741788,0.0030377464323466,0.571451406082163,-1.54189044493327,0.000833445649786218,0.78749212496218
"Trinidad_and_Tobago",3.35108591971609,0.0782566552704933,-2.37217374454287,3.17227754514689,0.0698538651455347,-2.15358909773947
"Turkey",5.47221844963579,-0.0193783023377099,0.832937116656237,3.91535180299148,-0.0252923335203076,1.3111560862265
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA
"Uganda",1.69952043374689,0.0267750110885542,-0.34931233011124,0.802536183901671,0.018292660568339,0.00814514696708197
"Ukraine",2.94017631144103,0.007802886594542,0.622732350938088,1.69406133970393,0.0041948053296878,0.956732508191706
"United_Arab_Emirates",-20.2034777170101,-0.0582363761387952,7.03355933092611,-26.2819949431628,-0.0685203995768758,8.56409986334085
"United_Kingdom",-10.2601445352161,-0.0597203600200062,5.28595566862539,-15.4923048085383,-0.0710319570213167,6.68099387413895
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA
"United_States_of_America",-4.18682041383389,-0.0161452759124015,3.44356341883732,-5.25918360533968,-0.0159896025723594,3.64346093584551
"United_States_Virgin_Islands",2.48682203583164,0.0480884178341163,-1.27383718369489,3.21466056673053,0.0507443359741164,-1.52289421105962
"Uruguay",3.50260622343581,0.00660083449380071,-0.447649850976289,3.2430434109354,0.00410638968786195,-0.32877594975423
"Uzbekistan",-0.01844674811798,0.00977351870303635,0.980846519406977,0.623314802369067,0.0160465278540908,0.667938941986531
"Venezuela",-4.35368465363659,0.0146955608246626,1.75936947906811,-1.19490161279314,0.0264367579813445,0.758116973972131
"Vietnam",0.720270409686674,0.0140853676918498,-0.213590229605972,0.60132206580281,0.0162031189500864,-0.259413685104379
"Yemen",-15.6353410453691,-0.0833605707360472,5.83459754413423,-18.607150429687,-0.0863225220314252,6.57174590696169
"Zambia",-2.93975758528965,0.014101886901468,1.22715972081446,-1.23656205913503,0.0238471675164007,0.592735038111
"Zimbabwe",-29.5745552119896,-0.0476082735439224,8.26622146239152,-18.4382398559322,-0.01308730362352,5.02530622613129
