"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Slovakia",-5.04751289577238,-0.122161399071904,3.59925772508668,0.13270394110267,-0.0109347636137424,84,-6.51906894813354,-0.12851244088636,4.08188041086326,0.136302762479951,-0.0177662862187569,86
"Slovenia",-2.11227791042918,-0.136070544777921,2.84351220339964,0.139113288047535,0.0487497657343068,72,-3.51828860674613,-0.144216658437412,3.34809919974649,0.143933534562067,0.0403299319871152,74
"Somalia",-15.645846490358,-0.0975847053733583,6.18441587790267,0.453771652842472,-0.106611457948675,162,-15.0436869160102,0.0679890632442243,4.40611313886817,-0.143026557226935,0.055400292449506,37
"South_Africa",0.283901561630462,0.0377500290656588,0.881583821899253,-0.0931200706515383,0.0702092754887541,133,-75.2986763427915,-0.508470918106809,27.1838405838969,0.308851661604866,-0.331833426713695,68
"South_Korea",-29.0872087428183,-0.251720621329452,12.0546975885397,0.215942827200251,-0.251861343982149,101,-32.0997193057399,-0.258300824307562,12.9079763407949,0.21751048612181,-0.248749143969895,103
"South_Sudan",-34.293356170199,-0.224100165644678,12.5674969062324,0.0871596434933683,0.0470775780136765,88,-35.1798921295291,-0.218224668215686,12.6991465131639,0.0822444070925284,0.0575064837319479,91
"Spain",-39.9434182473534,-0.239359627155346,15.3176987135556,0.206051765752483,-0.142618742750422,124,-43.2712479850564,-0.245227982862292,16.2038678248289,0.206605693204225,-0.126222077243132,126
"Sudan",-1.95475707415482,0.0878747419137598,0.355390326506027,-0.109315827502663,0.0606871814176366,66,-2.83963715629943,0.0815319455977877,0.616802998665905,-0.104256634116195,0.0185525618288524,69
"Suriname",1.84906313517782,0.126305505376887,-2.27196967972439,-0.0933202648634974,0.227695440387238,86,2.17991474102466,0.121631952885345,-2.3054120936651,-0.086905816875519,0.192884761261935,89
"Sweden",-37.6224212925925,-0.162765888078746,12.9755709690177,0.0624561497845237,-0.0309915315399825,94,-39.4330277240861,-0.162719830111911,13.3873801281549,0.0605828367049625,-0.0170808232578819,97
"Switzerland",-12.7091059389621,-0.223379151028623,7.64682086068701,0.203057928808547,-0.0761324500381407,87,-15.4075297968618,-0.233354732494533,8.49759352036433,0.207711825606117,-0.0784937596315093,89
"Syria",-1.21117158837958,-0.0696310908278765,0.946595087969769,0.100696084500474,-0.0458383964236128,39,-0.714403975677518,-0.0393519610536228,0.56363867822145,0.0752101772495172,-0.0614998349245186,42
"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",0.628024439166738,-0.0938369865438588,2.06813976278663,0.0643227906356862,-0.0405818793534954,53,-0.40756534401698,-0.099788109762549,2.43522260179672,0.0663209708426162,-0.0445159478456457,55
"Thailand",-76.9808515075963,-0.344467160660427,24.7544593905842,0.204459515921442,-0.148442721356755,120,-83.1503172115396,-0.357015525162618,26.4040298750784,0.209751686715794,-0.155790133434191,122
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",2.03635779661173,0.0851219781064483,-1.1203876930279,-0.0631470048244555,-0.200789384163685,61,-3.74549272852939,-0.018647791897243,1.66068776022983,0.0226934710042492,0.0302819782156863,119
"Trinidad_and_Tobago",-4.46485824503501,-0.289724281964813,3.83704618917901,0.357049748288131,0.0357138006864539,63,-4.48736501788588,-0.244140818275575,3.57804394843183,0.326728477360171,-0.143287914606548,70
"Turkey",-3.21061128190676,-0.12947090933043,4.4733480830184,0.096321479637912,-0.0761943024673136,72,-5.03263385183476,-0.137200988832222,5.05699860797717,0.0993093716460012,-0.0763457842853371,74
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",5.53088847773329,0.232242567778195,-3.70626933957043,-0.169396974125786,-0.332452920464872,55,5.24661797692596,0.211379754733596,-3.42416365433782,-0.152822624405428,-0.295495587508281,56
"Ukraine",-3.19277537259369,-0.0467101825876229,2.95797520055,0.0420946144219683,-0.0748213337169939,81,-4.29256570650845,-0.0502812701106166,3.27675754864487,0.0431996875970461,-0.07292134602261,83
"United_Arab_Emirates",-6.88234564640334,0.09454850734099,1.41361542137295,-0.115294371750673,0.200924509648188,72,-8.77785164565108,0.0859289127236873,1.94812415261559,-0.110394495163774,0.183567713450781,74
"United_Kingdom",-34.7482329607823,-0.152109922590234,12.6067275261629,0.100417573528803,-0.114825332645672,144,-37.4550261613247,-0.156637402126123,13.3026581384084,0.100115686213049,-0.117686724112175,145
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United_States_of_America",-68.0871228624982,-0.231953659707069,22.0403862900101,0.11677368249421,-0.052420375750309,126,-71.2748056396319,-0.234737347751623,22.7958661200369,0.116906496640078,-0.0587240450204401,128
"United_States_Virgin_Islands",1.77695698697663,-0.0874883819164511,-0.0232356582514993,0.119636001476077,0.394521908428339,43,2.72172684198996,-0.0950566278740224,-0.337852156884281,0.135976478146069,0.0722578589300008,32
"Uruguay",2.20666385616741,-0.0417627947459722,0.456548899114608,0.0513952260546232,-0.0401578646684033,66,1.91005475111137,-0.0376902238918364,0.526447164247184,0.0462237612553509,0.0788171689642709,82
"Uzbekistan",-20.6267983939485,-0.329375292311571,10.2111016574022,0.26602428718484,-0.194303020378675,53,-20.2241448755117,-0.295213890401791,9.77190807729207,0.236753507890372,-0.135685118731906,56
"Venezuela",0.988421713878314,0.037984451656113,0.0573736695126454,-0.0470501223597392,-0.0247979388356306,151,1.12508512060635,0.0381600440528369,0.00751832260896,-0.0675767921516126,0.0262681328119097,154
"Vietnam",-13.4693582143655,-0.0902137151938422,4.98642301762605,0.0868378674462609,0.187305243956529,122,-15.6518796509831,-0.0969490962193531,5.62366023924984,0.0942241552362066,0.162885749653934,125
"Yemen",-8.38457708587343,-0.00826699247654035,2.98025709113132,-0.044514715324011,-0.0478411741559305,66,-7.35653440625955,0.00375846484942631,2.53307608224104,-0.051840415762399,-0.0423559682923867,68
"Zambia",-44.2135714352823,-0.271575693083189,15.5598388056184,0.176391101512662,0.0634539256270179,83,-39.5348287074676,-0.231509034582274,13.8286853257281,0.151711727799362,0.0964744709181574,86
"Zimbabwe",-35.2590810494198,-0.703312840108768,16.4540285936924,0.592649406035446,-0.241024643810221,43,-20.1844120068937,-0.263201474343582,8.35150324258944,0.20278792861411,0.941515052633829,61
