"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Slovakia",-5.04751289577238,-0.122161399071904,3.59925772508668,0.13270394110267,-0.0109347636137424,84,-5.78994379392147,-0.125421588570318,3.84405498189947,0.134320792272124,0.0227518262322324,86
"Slovenia",-2.11227791042918,-0.136070544777921,2.84351220339964,0.139113288047535,0.0487497657343068,72,-2.8774383376004,-0.141270209534539,3.12558005042069,0.142526146641364,0.0453994065734062,73
"Somalia",-15.645846490358,-0.0975847053733583,6.18441587790267,0.453771652842472,-0.106611457948675,162,-14.1095960485925,0.0825630482285293,4.05653344061413,-0.154085898401874,0.0683151627659933,36
"South_Africa",0.283901561630462,0.0377500290656588,0.881583821899253,-0.0931200706515383,0.0702092754887541,133,-73.0705976432486,-0.520679056358604,26.7718768119863,0.322936936398798,-0.368829463086385,66
"South_Korea",-29.0872087428183,-0.251720621329452,12.0546975885397,0.215942827200251,-0.251861343982149,101,-30.6012628070891,-0.255134584570717,12.4856441537294,0.217099348031303,-0.255417763420177,102
"South_Sudan",-34.293356170199,-0.224100165644678,12.5674969062324,0.0871596434933683,0.0470775780136765,88,0.989428754145601,0.159188465505106,-1.21341623886359,-0.180965703614613,0.0766116120734678,51
"Spain",-39.9434182473534,-0.239359627155346,15.3176987135556,0.206051765752483,-0.142618742750422,124,-42.405184073208,-0.246365363300863,16.0165029530694,0.207106464236955,-0.144531518660601,124
"Sudan",-1.95475707415482,0.0878747419137598,0.355390326506027,-0.109315827502663,0.0606871814176366,66,-1.83885030510515,0.113358363495165,-0.0139049521718132,-0.132765632134236,0.16467699789084,62
"Suriname",-5.67263934316279,-1.44578395768294,7.54251522802477,1.38673201378124,2.3666084654852,23,2.02973617282344,0.125296469605319,-2.31630860355178,-0.0914230853632756,0.221593383623178,87
"Sweden",-37.6224212925925,-0.162765888078746,12.9755709690177,0.0624561497845237,-0.0309915315399825,94,-38.0748077185442,-0.160740903525011,13.0420079926789,0.0602043149823193,-0.0111675798100802,96
"Switzerland",-12.7091059389621,-0.223379151028623,7.64682086068701,0.203057928808547,-0.0761324500381407,87,-14.0997404453899,-0.228956376387622,8.09087511892089,0.205978980968746,-0.0780261726973983,88
"Syria",1.83612659539357,0.0518924137643951,-1.05465017536266,-0.0817462784062738,0.119385726797768,151,-0.962826210656325,-0.0551775962271939,0.762642944359167,0.0886016991466614,-0.0606773549913151,40
"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",0.628024439166738,-0.0938369865438588,2.06813976278663,0.0643227906356862,-0.0405818793534954,53,0.0745635310531419,-0.097718731144702,2.27108681178511,0.0654597651360558,-0.0365866027885606,54
"Thailand",-76.9808515075963,-0.344467160660427,24.7544593905842,0.204459515921442,-0.148442721356755,120,-80.2703872429817,-0.351670642410494,25.6434936223493,0.207778402239934,-0.152605462387492,121
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",2.03635779661173,0.0851219781064483,-1.1203876930279,-0.0631470048244555,-0.200789384163685,61,2.01228546906322,0.084751793241573,-1.12293693734144,-0.0623174971824024,-0.211504240162111,62
"Trinidad_and_Tobago",-4.46485824503501,-0.289724281964813,3.83704618917901,0.357049748288131,0.0357138006864539,63,-4.46010471752536,-0.264648012128514,3.69123129902622,0.339754541782875,-0.0237504432750493,67
"Turkey",-3.21061128190676,-0.12947090933043,4.4733480830184,0.096321479637912,-0.0761943024673136,72,-4.14860408985266,-0.133756274241422,4.77780510006341,0.0981357485203269,-0.0761634855195247,73
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",5.53088847773329,0.232242567778195,-3.70626933957043,-0.169396974125786,-0.332452920464872,55,5.37135874997864,0.221330179940171,-3.56229490416725,-0.159796855943693,-0.342261036636876,56
"Ukraine",-3.19277537259369,-0.0467101825876229,2.95797520055,0.0420946144219683,-0.0748213337169939,81,-3.78812561560739,-0.0489396491376978,3.13505433932782,0.0428080503282553,-0.0716768736362581,82
"United_Arab_Emirates",-6.88234564640334,0.09454850734099,1.41361542137295,-0.115294371750673,0.200924509648188,72,-7.74108351333871,0.0908621874163478,1.64955558926214,-0.11324612113053,0.193001209139768,73
"United_Kingdom",-34.7482329607823,-0.152109922590234,12.6067275261629,0.100417573528803,-0.114825332645672,144,-36.0010505844653,-0.153981278409312,12.9247055507898,0.099949300450044,-0.105008349679149,145
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United_States_of_America",-68.0871228624982,-0.231953659707069,22.0403862900101,0.11677368249421,-0.052420375750309,126,-69.5929897995707,-0.233065122400718,22.3932537122747,0.116782358760086,-0.0569596124123854,127
"United_States_Virgin_Islands",1.77695698697663,-0.0874883819164511,-0.0232356582514993,0.119636001476077,0.394521908428339,43,2.66652575084387,-0.0629188496808414,-0.470186773268002,0.100132601971133,0.367711578320933,44
"Uruguay",2.20666385616741,-0.0417627947459722,0.456548899114608,0.0513952260546232,-0.0401578646684033,66,1.89128676422037,-0.0453887766449076,0.591924896130297,0.0539097430745468,-0.0385299312836927,67
"Uzbekistan",-20.6267983939485,-0.329375292311571,10.2111016574022,0.26602428718484,-0.194303020378675,53,-20.2914376380873,-0.308253634842196,9.91782250020884,0.247495830174395,-0.132158828053569,55
"Venezuela",0.988421713878314,0.037984451656113,0.0573736695126454,-0.0470501223597392,-0.0247979388356306,151,0.974374856044418,0.0375957536113593,0.0611680168968152,-0.0601722705324205,0.0412456749733653,152
"Vietnam",-13.4693582143655,-0.0902137151938422,4.98642301762605,0.0868378674462609,0.187305243956529,122,-14.7312949322791,-0.0947012760006822,5.36431284337515,0.0906720774125406,0.200956286415489,124
"Yemen",-8.38457708587343,-0.00826699247654035,2.98025709113132,-0.044514715324011,-0.0478411741559305,66,-7.4542878589334,0.00133730283995042,2.60392737974537,-0.050127744572535,-0.0462173245628951,67
"Zambia",-43.5717491272546,-0.265809836059217,15.3218290729978,0.171430212793508,0.110251313149632,84,-41.0258599431739,-0.246910211279087,14.4185852351199,0.162169559650666,0.0573455860544039,84
"Zimbabwe",1.14446442629325,0.0660549737709303,-0.969499638923746,-0.0982728136430548,0.0104517684110796,134,1.26385965909274,0.0664908022553262,-1.01693617589006,-0.0909029349948537,-0.0267160289532182,135
