"","(Intercept)_1","log(Days_after_first_Case)_1","Days_after_first_Case_1","(Intercept)_2","log(Days_after_first_Case)_2","Days_after_first_Case_2","psi","(Intercept)_1_s","log(Days_after_first_Case)_1_s","Days_after_first_Case_1_s","(Intercept)_2_s","log(Days_after_first_Case)_2_s","Days_after_first_Case_2_s","psi_s"
"Nigeria",0.256053915827815,-0.10702360489571,0.101825921498546,-5.99912694603082,3.00656378035433,-0.0163635768952771,54,-0.577483879833765,0.354208978278318,0.0804491824073761,-13.0940773903134,4.99741184921851,-0.0368535641825053,60
"North_Macedonia",-7.53052730341604,4.45756644793299,-0.130044463479517,-70.0042398975043,20.1040816528439,-0.177229762705344,59,-6.87372011216171,4.16232152490401,-0.11930004319094,-95.9532193204214,27.251733720168,-0.246377087374858,66
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway",-4.4210508921874,4.08740759336808,-0.136321526560082,-14.1766768250486,4.73288255645746,-0.0490954135515867,79,-4.24390453716409,4.00721007801114,-0.13339435603227,-30.1645911682172,9.02932875058218,-0.0871128234641168,85
"Oman",-6.63423575970934,3.04833313653528,-0.0184342764348558,-45.4331268025546,13.5999660155428,-0.104880732675832,62,-8.37461265117948,3.77889299810912,-0.0414484409860357,-44.7163959017536,13.4032081481382,-0.103006257036218,67
"Pakistan",-4.06024680724408,3.07393758288093,-0.0362240868494985,-32.6550539412356,11.1195482712717,-0.102225810000831,49,-1.94455522576616,2.07542796803143,0.00386061315070833,-39.4833272069808,13.0242511357786,-0.121380006790211,54
"Palestine",-0.0846377531265697,1.014758519539,-0.0351899681348506,-410.378146250817,108.786442301594,-0.871602022397714,80,2.25173343513074,-1.63859436274456,0.228158395867379,34.1501701613485,-10.9521473518689,0.200980879082792,30
"Panama",-1.20635182269459,2.29203548070548,-0.0497771514274825,-31.3912424881495,9.76088175661477,-0.0703245673540142,63,-0.946540239143069,2.17376964823538,-0.0455977664256835,-29.8701836136302,9.36408496472158,-0.0672037975404075,76
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",-1.8600461889304,1.28618520212221,-0.00934454740623316,-418.766805227238,113.935472434248,-1.02293708711705,90,-0.170708406900977,0.727503277626023,-0.0309368800738877,3.31093411798896,-0.600754711037728,0.031364321756204,22
"Peru",-1.06637317655588,2.08795674184016,-0.0510719961667156,-13.4594467768699,6.3087791194511,-0.0720129691754631,20,-6.36804466588072,3.89989504875289,-0.0274451547759463,30.9561375676329,-5.8987947756252,0.0451148735949297,89
"Philippines",-32.5344087142199,11.1878934855663,-0.136495519708915,75.1497802338573,-18.8180327682283,0.174612694666217,106,-0.958107804903714,-1.51911831574051,0.221214333722709,28.8034983692415,-6.96051731121209,0.0875868632141345,59
"Poland",-5.16605183211656,4.05784056374739,-0.0970701103484023,-10.6849436118603,4.84151831611171,-0.0570570913839303,58,-4.95577251890654,3.9618798415705,-0.0934369174474285,-11.7567423569303,5.14357365259883,-0.0602046730845045,57
"Portugal",-8.47594956301298,5.79804483588457,-0.15739130278049,-12.5068210222031,4.79676530077295,-0.0384453298450606,70,0.179856963320641,-0.127182186171388,0.307166079723927,2.79563471500823,1.19288010274403,-0.0252945047913357,8
"Qatar",-2.77658622944435,2.25164925508186,0.00436072060857514,-14.5936429054679,6.80647321068448,-0.0945198482627125,86,-3.87573104758548,2.65989366044113,-0.00490915977902984,-15.426599811716,7.04162946919812,-0.0969704910553892,91
"Romania",-9.80386238435334,5.33970354030873,-0.103421175689113,-1.08233519212412,0.954715040456078,0.0193903439983375,90,-9.22119865548076,5.11855743304556,-0.0979900693342489,-8.17236651557143,2.85520450310434,0.00272378687861763,96
"Russia",-45.2009125171824,13.2894515271005,-0.056683446105801,-21.5403974147511,8.20974526203156,-0.071638063329928,82,-99.9019233805142,30.3871825447527,-0.311142353449444,2.21927288511557,2.03043043022039,-0.0235070335287872,91
"Rwanda",0.352844968637156,0.53613954237032,-0.0168525626508624,-81.7567810288822,23.0571259378829,-0.212203223091045,61,-0.265772359385639,1.19997827009835,-0.087826919486239,4.74716336687175,-1.40026781818764,0.0466616976366734,28
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",0.463775518154644,0.554320804579635,-0.00108205089962401,11.5108972850675,-2.05615244097088,-0.0163663923536729,49,0.160992891878352,0.766862745430011,-0.0149706861996231,44.5980480406892,-11.5511143884425,0.0879921286836649,60
"Sao_Tome_and_Principe",-0.064250144763423,-10.9221784124422,1.51060073866574,-41.1456042592189,14.9442070378447,-0.290139924769568,27,-5.97907584182191,3.01499943760779,-0.0631574901447564,449.01720388083,-130.108743671638,1.51816836272791,74
"Saudi_Arabia",1.52232821008455,0.300791277079027,0.0894673844612889,-3.23535615100431,2.82773313642615,-0.0170449723636495,50,-0.268386170570635,1.21670184554079,0.0493919704584107,-3.85561133727022,3.00234329422483,-0.0188544047274698,56
"Senegal",1.69801043368521,-0.495819539929638,0.0841755337182484,3.08137874650034,0.315540303260643,0.00102040111022244,57,0.251048916494915,0.528497043594923,0.033162473193293,-10.6021069499233,4.25936157716771,-0.0431121238051539,20
"Serbia",-8.45911623125797,5.3936569672524,-0.144841104174196,-0.464337868222953,-0.271746399101737,0.0627731835806628,83,0.735752238140241,4.26314852243966,-1.03820572852627,3.26713647702308,0.615494550149844,-0.0110948765526558,8
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-1.61896971288862,0.659618737148203,0.0575575285058924,-1.71655479584683,1.7408615560704,-0.0365678634303577,44,-3.2226943589022,1.55664645331161,0.011235608534118,1.96580241009398,0.641419496391686,-0.0225517498844474,50
"Singapore",2.61884540993945,-2.0850537540876,0.152806904911615,-11.9737657384205,5.47095393241409,-0.0659092288572254,90,1.26446611568965,-1.07382231079878,0.113169640325948,-28.615883885861,9.76849572191551,-0.0984768220705465,96
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",-3.81807804012336,3.19510926846132,-0.113813362983002,-26.7053527722035,5.31073452565147,0.0347987500573199,90,-3.83092156956216,3.2011404147158,-0.114045993835888,54.960366288335,-16.5452995994206,0.226063867297481,94
"Slovenia",-0.782102386496075,2.3350807417606,-0.120548532661136,-46.523261059162,10.39299258477,-0.0046716889795874,84,-0.467283806000629,2.16182243500527,-0.111843380477119,-302.774903462611,78.6256030818801,-0.59066644672249,98
"Somalia",-0.964786013686248,-1.65886418919484,0.297716638752136,-10.8054937908514,4.79187730669511,-0.0816236713876956,35,-26.9402870330364,10.6320121842235,-0.217725451515689,-20.0762499331395,7.57391222665022,-0.11722580676274,54
"South_Africa",-7.50810970602437,5.85900899185595,-0.271635146945611,-0.430271650264745,1.01268555231654,0.0390485923196706,36,-3.13517385117247,3.36153340943203,-0.12422583536798,-0.27202584773024,0.968497065564228,0.0394946332997756,41
"South_Korea",-38.9421400527917,15.7498264495009,-0.336444661517505,-55.3128342622591,14.3649704700047,-0.0854537028087277,90,-37.4733077801142,15.2185219496262,-0.324485849659926,-70.1041042669944,18.1035323319447,-0.111567338975727,97
"South_Sudan",-1.73999413943243,0.0946930976214962,0.109169834125125,-4.70948509665958,3.61427312691543,-0.101460559207333,50,-12.1151384521024,4.60968343576708,-0.0433771074174684,154.896352612955,-43.8441917074983,0.498629452267979,63
"Spain",-65.9403421496475,24.0614817132829,-0.395079340073834,84.303205937441,-19.8940372472464,0.141880032382035,94,-55.3413199725923,20.5517167708261,-0.333274491565394,52.7779067754445,-11.8225382534291,0.0824792720558787,100
"Sudan",-0.626665817566058,-2.34137026086242,0.431692216612308,-34.6758259549833,11.8027005955931,-0.147381513703215,13,-24.3394953114384,8.28767441352856,-0.0802454262969915,-43.1413075314998,14.1352852267972,-0.169996425468026,73
"Suriname",1.40146002281443,-3.59981131650659,0.214394779621211,-10.9619732410204,3.23906619892673,-0.0101179461990161,78,0.312857526405403,0.910008780554105,-0.343734911170757,-111.586201226686,31.5506522905645,-0.306244204970572,25
"Sweden",-29.7696214049254,10.5777490374069,-0.129195930046189,5.19385621599294,0.129619961490562,0.00650028251610522,61,-23.190619819069,8.14681888247514,-0.0708700383132282,4.0692361813257,0.428963724286414,0.00398329690675611,65
"Switzerland",-10.9793446771359,7.14743168766142,-0.215973707433185,56.1309716975942,-15.6453201249433,0.187371802211012,88,-10.6755743161901,7.02059290947516,-0.211978820798557,44.6500037107943,-12.6231817663183,0.162551324030313,94
"Syria",-1.05361500634435,0.901719915118663,-0.0653697290125957,-25.7290375688642,7.39291830286412,-0.0621323226662443,35,-0.734954606651264,0.677141421233433,-0.0569102877628533,-0.932041597888915,-0.0142205130996844,0.0311443305150108,22
"Taiwan",0.834742445790461,-1.5543569298447,0.137661325384516,49.1020567960089,-12.0803037633749,0.0652798959119229,62,0.328518486305968,-0.969921726931341,0.100892198598124,64.6682114587866,-16.3330067462671,0.104114042728811,69
"Tajikistan",1.42675470864914,1.79788327075472,-0.0882493976044803,4.02440844323412,0.18543665148782,-0.0131632306715506,49,1.07877939113431,4.24107611568767,-0.693567198571441,2.09578317074621,1.41216886280802,-0.0662029744116582,11
"Thailand",-75.0459973565091,24.3900467174509,-0.344889843235639,-94.0325286135782,24.1561335128916,-0.171559828542705,115,-0.461747637624526,-0.97765289658947,0.135390060848091,78.6779015113295,-19.3318958388686,0.127975286003653,73
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",0.801226173536307,-0.537072025694497,0.0627820983406843,57.4029530794462,-15.5847613870743,0.16160536819858,64,0.688136908608255,-0.451159147369952,0.0582791800163292,28.4389127924194,-7.41558334145376,0.0758833653706266,70
"Trinidad_and_Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkey",-3.03570509733643,4.54761372582733,-0.137723008158195,-9.25148116038918,4.47944347748594,-0.0426184398385453,68,-2.37656840181705,4.25318829832358,-0.127163473747641,-35.3779868952541,11.7446213868588,-0.115457597260103,75
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",2.01323135337641,-1.25962343079102,0.0981129081419138,115.883000073385,-31.955522764876,0.336824689015415,71,1.72408750414743,-0.935470285286483,0.0783824944793265,202.318624671027,-56.2713595554666,0.591161825747017,76
"Ukraine",-5.80069637441727,4.04668592149882,-0.0773884282401863,-42.8212003903603,13.2981105335401,-0.11757496769527,73,-4.67416946973101,3.59106020942072,-0.0644503554927543,-78.3879128878636,23.0759696855231,-0.211870153446354,81
"United_Arab_Emirates",0.889087669020124,-2.26419608061379,0.219296323507169,-22.4865220755005,7.82479071428574,-0.0706553166092253,65,-1.77887085227003,-0.555606344267178,0.144670516357356,-23.4272289818202,8.07396802860446,-0.0727252985603354,72
"United_Kingdom",-36.6216433351479,11.8379670541262,-0.0658262796910816,-14.0695378276975,6.77202543443669,-0.0882937693557151,64,-71.5374152023039,23.7494954416292,-0.297102182867182,-10.1400234427385,5.70969963371959,-0.0788090267453353,70
"United_Republic_of_Tanzania",-12.8429896196671,5.92619803449282,-0.156676185190123,-26.3025850929887,-1.50311748690108e-12,1.66487671158537e-14,58,-0.260597962863348,0.476378779474658,-0.0577063430274135,-78.8900813568044,31.1494281309458,-0.817547349243634,16
"United_States_of_America",-121.450702796582,37.3128834431879,-0.384523193864727,33.6927224599422,-6.42768857888914,0.0593191157889621,69,-171.397619852749,53.5708573748795,-0.660445642412582,44.7772424179326,-9.31897685867451,0.0818179344637703,76
"United_States_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2.54980845158856,0.263373137588134,-0.0307337929437321,-844.47777567966,230.769686704863,-2.1664317632004,90,2.41139918543371,0.385530235691865,-0.0402381944465603,112.622033513078,-31.4784432160601,0.335489847954694,70
"Uzbekistan",-3.18105312601143,2.93294115617309,-0.0872907602076884,4.01226885857104,-0.832042818680162,0.0511854540899168,62,-2.13984608809902,2.42771525038847,-0.0664956949966628,0.480971709427416,0.149263050352978,0.0413679123204493,68
"Venezuela",1.84680187459888,0.502493997668941,-0.0967547466337325,-6.19636079822594,2.07220643688645,0.0182514757897245,22,1.84680187459888,0.502493997668941,-0.0967547466337325,-6.19636079822594,2.07220643688645,0.0182514757897245,22
"Vietnam",-0.150438237608997,-0.602756370706448,0.11480858101088,-13.4504547755033,4.73412890637115,-0.0730821594598492,18,-0.484371108587371,0.415022850192217,-0.0734491584480184,-12.2368661256452,4.37577444680226,-0.0688762458776018,25
"Western_Sahara",1.47804535625857,-5.50485538388401,0.391858533353312,-4804.89191341536,1499.24722166505,-22.3089474670703,67,1.15201462938087,-1.64434868829792,0.103769030554766,-3012.93641374625,944.702268670193,-14.2504584700584,51
"Yemen",-7.47375710947435,2.70470563490037,-0.00398749076870283,180.919400315416,-52.2680878526302,0.638215255398661,66,-4.85180096418262,1.61739949881141,0.0285434084441173,2.89191139458458,-0.0522528303453913,0.00493198580468635,68
"Zambia",1.75833984091013,-1.90072276016304,0.176607178306974,78.9975502046189,-22.1480027059876,0.259819521288321,56,1.08882272430846,-1.03076581610965,0.11822016425105,88.1149384371188,-24.7171900234321,0.286765602529148,63
"Zimbabwe",0.995352609273992,-1.70620567861389,0.12556629189574,122.257719005404,-34.8857744281139,0.413033511802361,69,-0.285069611531912,-0.0115769405356436,-0.035317907963143,-5.83323851115406,1.44791163934338,0.0232039446720535,19
