"","(Intercept)_1","log(Days_after_first_Case)_1","Days_after_first_Case_1","(Intercept)_2","log(Days_after_first_Case)_2","Days_after_first_Case_2","psi","(Intercept)_1_s","log(Days_after_first_Case)_1_s","Days_after_first_Case_1_s","(Intercept)_2_s","log(Days_after_first_Case)_2_s","Days_after_first_Case_2_s","psi_s"
"Pakistan",-4.06024680724408,3.07393758288093,-0.0362240868494985,-32.6550539412356,11.1195482712717,-0.102225810000831,49,-2.18739048054624,2.19023738639364,-0.000710164852992087,-37.9014747625427,12.583789411395,-0.116975599280387,53
"Palestine",-0.0846377531265697,1.014758519539,-0.0351899681348506,-410.378146250817,108.786442301594,-0.871602022397714,80,2.09144342017994,-1.03242475219425,0.13626240475375,33.509051354204,-10.754567408648,0.198415901113113,25
"Panama",-1.20635182269459,2.29203548070548,-0.0497771514274825,-31.3912424881495,9.76088175661477,-0.0703245673540142,63,-0.471590774518639,1.76851946103638,-0.00985755236575033,9.95268742845495,-1.85241581863911,0.0495114579110545,31
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",0.541740847819321,-1.34603716558599,0.355100266926474,1.54493771014331,-0.0690329241614127,0.0246525746349674,14,0.896833491207084,0.053452235472611,0.0267445846905262,3073.56767178318,-818.016635340006,7.05620220013501,112
"Peru",-6.22791083348388,3.79486726147546,-0.0217860197184791,-16.1573146703334,7.0958204581473,-0.081152236669558,45,-6.36804466588072,3.89989504875289,-0.0274451547759463,30.9561375676329,-5.8987947756252,0.0451148735949297,89
"Philippines",-32.5344087142199,11.1878934855663,-0.136495519708915,75.1497802338573,-18.8180327682283,0.174612694666217,106,-0.157902239589013,0.16823197789605,-0.294512600419773,3.56880609580559,-0.147581233673211,0.0278250339415749,27
"Poland",-5.16605183211656,4.05784056374739,-0.0970701103484023,-10.6849436118603,4.84151831611171,-0.0570570913839303,58,-4.87641078853643,3.92504819352383,-0.091988678847054,-7.69273269464037,3.9921713918915,-0.0480046981078205,52
"Portugal",-8.47594956301298,5.79804483588457,-0.15739130278049,-12.5068210222031,4.79676530077295,-0.0384453298450606,70,-5.09169817292277,4.38096950241707,-0.113156530207158,-0.481784112093546,1.56245822166329,-0.00968110790019162,87
"Qatar",-2.77658622944435,2.25164925508186,0.00436072060857514,-14.5936429054679,6.80647321068448,-0.0945198482627125,86,-2.42221651062105,4.58494904767779,-0.428360141764618,-21.9282431607092,8.54316167142467,-0.10172265898672,25
"Romania",-9.80386238435334,5.33970354030873,-0.103421175689113,-1.08233519212412,0.954715040456078,0.0193903439983375,90,-9.23806531769123,5.12491779565885,-0.0981432764068371,-19.7377985902429,5.9181094252151,-0.0230236317044848,95
"Russia",-45.2009125171824,13.2894515271005,-0.056683446105801,-21.5403974147511,8.20974526203156,-0.071638063329928,82,-93.4695847101289,28.4070127039601,-0.283071902622443,-5.95634192855298,4.15134617309114,-0.039877249600602,89
"Rwanda",0.352844968637156,0.53613954237032,-0.0168525626508624,-81.7567810288822,23.0571259378829,-0.212203223091045,61,-0.0053296514958743,0.847704458076619,-0.0389668190039967,3.38688561937,-0.992577879961001,0.0415588880878465,23
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",0.463775518154644,0.554320804579635,-0.00108205089962401,11.5108972850675,-2.05615244097088,-0.0163663923536729,49,0.317933818811472,0.663332867781924,-0.00877472447033896,30.433535364234,-7.53452186286496,0.0455284658702344,59
"Sao_Tome_and_Principe",-3.16203172042713,1.72682888298859,-0.0163611770773037,51.5550775173382,-13.0533170586111,0.0799719437250291,64,-5.47643961360381,2.79433050698882,-0.0557274604164311,473.206825146939,-137.112424997612,1.59951944674368,72
"Saudi_Arabia",1.52232821008455,0.300791277079027,0.0894673844612889,-3.23535615100431,2.82773313642615,-0.0170449723636495,50,0.104132319979524,1.03855383443577,0.0564254443928779,-3.80308482783008,2.98761987976233,-0.0187038824852067,55
"Senegal",1.69801043368521,-0.495819539929638,0.0841755337182484,3.08137874650034,0.315540303260643,0.00102040111022244,57,0.355646861490696,0.309166444675753,0.0715876617474397,-9.45930694468346,3.91664831167825,-0.0388085971301539,17
"Serbia",-8.45911623125797,5.3936569672524,-0.144841104174196,-0.464337868222953,-0.271746399101737,0.0627731835806628,83,-4.93900829650294,3.94412660294281,-0.10179162495202,-383.759079507961,102.509749953606,-0.843758577926418,100
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-1.61896971288862,0.659618737148203,0.0575575285058924,-1.71655479584683,1.7408615560704,-0.0365678634303577,44,-2.63646150916108,1.24496515616574,0.0262186215474617,-2.78147972454748,2.06368157327223,-0.0408740171788386,49
"Singapore",2.61884540993945,-2.0850537540876,0.152806904911615,-11.9737657384205,5.47095393241409,-0.0659092288572254,90,1.70870764047002,-1.31998981583724,0.121255821885846,-26.0464570136483,9.10719955630219,-0.0935248715489918,95
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",-3.81807804012336,3.19510926846132,-0.113813362983002,-26.7053527722035,5.31073452565147,0.0347987500573199,90,-3.8625587055716,3.21583138486739,-0.114598696777763,41.8332922089337,-13.0351221410778,0.195439866970206,93
"Slovenia",-0.782102386496075,2.3350807417606,-0.120548532661136,-46.523261059162,10.39299258477,-0.0046716889795874,84,-0.53495473261577,2.19891560469136,-0.113684747072753,-255.549047785925,66.0892688007418,-0.484188631620069,96
"Somalia",-21.076064543562,8.28422847727292,-0.14890727689434,-95.3719866063887,29.1663554913452,-0.357859073206152,67,-21.6222015188074,8.48372345129262,-0.153262505335582,-24.7313103851,8.92803680375154,-0.133001320814629,52
"South_Africa",-7.50810970602437,5.85900899185595,-0.271635146945611,-0.430271650264745,1.01268555231654,0.0390485923196706,36,-3.46266038139086,3.54839139786791,-0.135028185632994,-0.49859418769638,1.03201189932134,0.0388456061133016,40
"South_Korea",-38.9421400527917,15.7498264495009,-0.336444661517505,-55.3128342622591,14.3649704700047,-0.0854537028087277,90,-37.7612170229949,15.3224883990244,-0.326813664346859,-67.9339666880299,17.5562117894033,-0.1077744789951,96
"South_Sudan",-0.557838578706668,-0.631932622033812,0.147295494086289,-46.0103038591109,16.16493068682,-0.271548705451703,52,-5.4055037376503,1.87317120681732,0.0376413238848868,16.7980011792338,-2.96328304623717,-0.0110404932410906,61
"Spain",-65.9403421496475,24.0614817132829,-0.395079340073834,84.303205937441,-19.8940372472464,0.141880032382035,94,-61.4267536191201,22.5654050338001,-0.368632935146322,111.941321812154,-27.0449275949601,0.196519690440346,98
"Sudan",-0.574623832975488,-1.70127124697644,0.273655901972121,-35.6534513182954,12.094334773749,-0.151037603279719,24,-16.2659560320266,5.41840375716297,-0.0189080874350064,-64.9083609085293,20.2162403273985,-0.231984104396889,72
"Suriname",0.338056687487419,0.617228020108173,-0.266776786468156,-111.586203621665,31.5506529673042,-0.306244212155912,16,0.31769592425314,0.875752832263681,-0.335222611572313,-111.586203588814,31.5506529579231,-0.306244212052873,22
"Sweden",-29.7696214049254,10.5777490374069,-0.129195930046189,5.19385621599294,0.129619961490562,0.00650028251610522,61,-19.6412785037201,6.8500337072468,-0.0407979507670636,3.53406483914166,0.570979209801372,0.00280092962138928,64
"Switzerland",-10.9793446771359,7.14743168766142,-0.215973707433185,56.1309716975942,-15.6453201249433,0.187371802211012,88,-10.8425722679671,7.09023115591757,-0.21416435314094,78.916591582039,-21.6516537233184,0.236948688529037,93
"Syria",-1.05361500634435,0.901719915118663,-0.0653697290125957,-25.7290375688642,7.39291830286412,-0.0621323226662443,35,-1.45564734916733,1.95009727807861,-0.270618867846806,1.71636636372176,-0.825384827773622,0.0420539492558832,19
"Taiwan",0.834742445790461,-1.5543569298447,0.137661325384516,49.1020567960089,-12.0803037633749,0.0652798959119229,62,0.560930515152419,-1.2010449470327,0.11456145414902,49.4703870353398,-12.2068884349993,0.0672146207760093,68
"Tajikistan",1.42675470864914,1.79788327075472,-0.0882493976044803,4.02440844323412,0.18543665148782,-0.0131632306715506,49,2.79040666513088,0.620057437154232,0.0222649557408266,17.1804493765511,-4.14399587288612,0.0624674514271501,25
"Thailand",-75.0459973565091,24.3900467174509,-0.344889843235639,-94.0325286135782,24.1561335128916,-0.171559828542705,115,0.224595254986828,-1.42961407929493,0.155100687727892,74.0140661420866,-18.0887363795446,0.117561301805657,71
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",0.801226173536307,-0.537072025694497,0.0627820983406843,57.4029530794462,-15.5847613870743,0.16160536819858,64,0.722227083491627,-0.478514665042591,0.0598597651168862,36.747189068302,-9.73982122525805,0.0996401111560909,69
"Trinidad_and_Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkey",-3.03570509733643,4.54761372582733,-0.137723008158195,-9.25148116038918,4.47944347748594,-0.0426184398385453,68,-2.47404034987669,4.29652159586122,-0.128696630435449,-31.6809624987521,10.7198375645806,-0.105292181606744,74
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",2.01323135337641,-1.25962343079102,0.0981129081419138,115.883000073385,-31.955522764876,0.336824689015415,71,1.80835810366682,-1.02115319596092,0.0833959486144982,165.7118160931,-45.9874187467857,0.48409526567732,75
"Ukraine",-5.80069637441727,4.04668592149882,-0.0773884282401863,-42.8212003903603,13.2981105335401,-0.11757496769527,73,-5.46257991518623,3.90998010515698,-0.0735004619372423,-51.0994800839577,15.5784639127667,-0.139714397249141,79
"United_Arab_Emirates",-42.2989469946186,13.3606848965064,-0.126469577959565,-314.495342702759,78.7633986996777,-0.49330248058899,143,-0.815512945377777,-0.989777966925052,0.158331913346659,-23.0788486871203,7.9817286188411,-0.0719601711830508,71
"United_Kingdom",-54.9969868021568,18.6482372353271,-0.225876810866474,14.4039895539746,-0.686944071835522,-0.0284309292544002,112,-61.1164726597939,20.2272382484844,-0.230513167228572,-12.0663104112571,6.22956026616025,-0.0834228304494717,68
"United_Republic_of_Tanzania",-12.8429896196671,5.92619803449282,-0.156676185190123,-26.3025850929887,-1.50311748690108e-12,1.66487671158537e-14,58,-0.575536988457533,1.89107244712794,-0.394417474346148,-63.8791937958276,25.5614035992237,-0.67969180738618,14
"United_States_of_America",-121.450702796582,37.3128834431879,-0.384523193864727,33.6927224599422,-6.42768857888914,0.0593191157889621,69,-176.481399400815,55.1865606813321,-0.685900061566913,43.8926688881674,-9.08924874545089,0.080056299632839,75
"United_States_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2.54980845158856,0.263373137588134,-0.0307337929437321,-844.47777567966,230.769686704863,-2.1664317632004,90,2.48915022011671,0.30995627271125,-0.0337109340991846,-525.310594580858,144.090347870837,-1.3648395357335,95
"Uzbekistan",-3.18105312601143,2.93294115617309,-0.0872907602076884,4.01226885857104,-0.832042818680162,0.0511854540899168,62,-2.3025337725424,2.50667480349342,-0.0697199349473611,1.38047420061919,-0.101175495850496,0.0438894561339985,67
"Venezuela",1.84680187459888,0.502493997668941,-0.0967547466337325,-6.19636079822594,2.07220643688645,0.0182514757897245,22,2.0172976865058,-0.0207833405233056,0.00440831452566019,-6.69638753451664,2.21847243030045,0.0165366308988061,19
"Vietnam",-0.528160360799645,0.593694857425412,-0.110061434354641,6.84186031206994,-1.14798695479901,-0.00817543608097216,40,-0.426501148623332,0.287021740578594,-0.0518176281519386,-12.6956467027709,4.51117421057561,-0.070462391987526,24
"Western_Sahara",1.45873213299852,-3.50444272408514,0.256731608783901,-24.3025850929181,-2.29436176872797e-11,3.08218275097532e-13,70,-3.85652259809214,-43.269427971436,5.64828206732017,-150.495560345459,47.7860752118985,-0.703600501390979,19
"Yemen",-7.47375710947435,2.70470563490037,-0.00398749076870283,180.919400315416,-52.2680878526302,0.638215255398661,66,-10.56140406723,3.89865606950841,-0.0335152819014253,-42.9899049632536,14.3759034556652,-0.209180904245105,47
"Zambia",1.75833984091013,-1.90072276016304,0.176607178306974,78.9975502046189,-22.1480027059876,0.259819521288321,56,1.33323646753655,-1.28349886677566,0.134076004664572,74.9918055658837,-20.9827686800122,0.246345029714477,62
"Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
